participant_id;word;response;trial_order;response_order;rt;gender;age;other_languages
108382;DUNDORF;düsseldorf;5;response1;39285,29999999702;non-binary;24;english, mandarin, spanish
108382;DUNDORF;peripher;5;response2;39285,29999999702;non-binary;24;english, mandarin, spanish
108382;DUNDORF;dorftrottel;5;response3;39285,29999999702;non-binary;24;english, mandarin, spanish
108382;JUWEHL;juwel;14;response1;40662,59999999404;non-binary;24;english, mandarin, spanish
108382;JUWEHL;wunde;14;response2;40662,59999999404;non-binary;24;english, mandarin, spanish
108382;JUWEHL;mehl;14;response3;40662,59999999404;non-binary;24;english, mandarin, spanish
108382;KANZ;katze;10;response1;18060,30000000447;non-binary;24;english, mandarin, spanish
108382;KANZ;kante;10;response2;18060,30000000447;non-binary;24;english, mandarin, spanish
108382;KANZ;kranz;10;response3;18060,30000000447;non-binary;24;english, mandarin, spanish
108382;KLASCH;gerücht;8;response1;45595,60000000149;non-binary;24;english, mandarin, spanish
108382;KLASCH;glas;8;response2;45595,60000000149;non-binary;24;english, mandarin, spanish
108382;KLASCH;clash;8;response3;45595,60000000149;non-binary;24;english, mandarin, spanish
108382;KUNKZEN;grunzen;3;response1;27086,00000000000;non-binary;24;english, mandarin, spanish
108382;KUNKZEN;gucken;3;response2;27086,00000000000;non-binary;24;english, mandarin, spanish
108382;KUNKZEN;schlucken;3;response3;27086,00000000000;non-binary;24;english, mandarin, spanish
108382;KUNTZEN;löffel;7;response1;23753,89999999851;non-binary;24;english, mandarin, spanish
108382;KUNTZEN;knurren;7;response2;23753,89999999851;non-binary;24;english, mandarin, spanish
108382;KUNTZEN;husten;7;response3;23753,89999999851;non-binary;24;english, mandarin, spanish
108382;LIGNEN;lügen;11;response1;15949,39999999851;non-binary;24;english, mandarin, spanish
108382;LIGNEN;liegen;11;response2;15949,39999999851;non-binary;24;english, mandarin, spanish
108382;LIGNEN;leinen;11;response3;15949,39999999851;non-binary;24;english, mandarin, spanish
108382;MUNCHZEN;schluchzen;4;response1;20628,89999999851;non-binary;24;english, mandarin, spanish
108382;MUNCHZEN;münchen;4;response2;20628,89999999851;non-binary;24;english, mandarin, spanish
108382;MUNCHZEN;münze;4;response3;20628,89999999851;non-binary;24;english, mandarin, spanish
108382;MURTZEN;furzen;0;response1;107711,20000000298;non-binary;24;english, mandarin, spanish
108382;MURTZEN;murren;0;response2;107711,20000000298;non-binary;24;english, mandarin, spanish
108382;MURTZEN;murksen;0;response3;107711,20000000298;non-binary;24;english, mandarin, spanish
108382;NISCHTEN;nichtchen;1;response1;150817,60000000149;non-binary;24;english, mandarin, spanish
108382;NISCHTEN;verneinen;1;response2;150817,60000000149;non-binary;24;english, mandarin, spanish
108382;NISCHTEN;schimpfen;1;response3;150817,60000000149;non-binary;24;english, mandarin, spanish
108382;PATZUNCH;tollpatsch;9;response1;65209,20000000298;non-binary;24;english, mandarin, spanish
108382;PATZUNCH;patzer;9;response2;65209,20000000298;non-binary;24;english, mandarin, spanish
108382;PATZUNCH;spielplatz;9;response3;65209,20000000298;non-binary;24;english, mandarin, spanish
108382;PAUCHISCH;lustig;6;response1;26640,39999999851;non-binary;24;english, mandarin, spanish
108382;PAUCHISCH;laut;6;response2;26640,39999999851;non-binary;24;english, mandarin, spanish
108382;PAUCHISCH;betrunken;6;response3;26640,39999999851;non-binary;24;english, mandarin, spanish
108382;PFLICHD;pflicht;12;response1;33776,29999999702;non-binary;24;english, mandarin, spanish
108382;PFLICHD;pflügen;12;response2;33776,29999999702;non-binary;24;english, mandarin, spanish
108382;PFLICHD;flicken;12;response3;33776,29999999702;non-binary;24;english, mandarin, spanish
108382;SWIEBEL;zwiebel;13;response1;44827,30000000447;non-binary;24;english, mandarin, spanish
108382;SWIEBEL;säbel;13;response2;44827,30000000447;non-binary;24;english, mandarin, spanish
108382;SWIEBEL;schwingen;13;response3;44827,30000000447;non-binary;24;english, mandarin, spanish
108382;VOLENZICH;fohlen;2;response1;49363,89999999851;non-binary;24;english, mandarin, spanish
108382;VOLENZICH;enzian;2;response2;49363,89999999851;non-binary;24;english, mandarin, spanish
108382;VOLENZICH;bezichtigen;2;response3;49363,89999999851;non-binary;24;english, mandarin, spanish
112703;COSCHTEZ;couchtisch;7;response1;12014,00000000000;male;37;english, french
112703;COSCHTEZ;sessel;7;response2;12014,00000000000;male;37;english, french
112703;COSCHTEZ;spritze;7;response3;12014,00000000000;male;37;english, french
112703;FOTHERIEN;vorhänge;11;response1;19916,00000000000;male;37;english, french
112703;FOTHERIEN;verziehen;11;response2;19916,00000000000;male;37;english, french
112703;FOTHERIEN;lachen;11;response3;19916,00000000000;male;37;english, french
112703;FOZHOS;fußpilz;3;response1;22667,00000000000;male;37;english, french
112703;FOZHOS;taxi;3;response2;22667,00000000000;male;37;english, french
112703;FOZHOS;fahrrad;3;response3;22667,00000000000;male;37;english, french
112703;GHANTZON;pferd;5;response1;11280,00000000000;male;37;english, french
112703;GHANTZON;apfel;5;response2;11280,00000000000;male;37;english, french
112703;GHANTZON;rasiermesser;5;response3;11280,00000000000;male;37;english, french
112703;GHOTTEZ;götter;0;response1;40577,00000000000;male;37;english, french
112703;GHOTTEZ;ghetto;0;response2;40577,00000000000;male;37;english, french
112703;GHOTTEZ;gitter;0;response3;40577,00000000000;male;37;english, french
112703;JUWEHL;juwel;14;response1;14528,00000000000;male;37;english, french
112703;JUWEHL;stein;14;response2;14528,00000000000;male;37;english, french
112703;JUWEHL;schmuck;14;response3;14528,00000000000;male;37;english, french
112703;MARHOTTER;barhocker;2;response1;22557,00000000000;male;37;english, french
112703;MARHOTTER;fußmatte;2;response2;22557,00000000000;male;37;english, french
112703;MARHOTTER;frisur;2;response3;22557,00000000000;male;37;english, french
112703;MOTHERZON;muttersöhnchen;10;response1;28238,00000000000;male;37;english, french
112703;MOTHERZON;libelle;10;response2;28238,00000000000;male;37;english, french
112703;MOTHERZON;ideal;10;response3;28238,00000000000;male;37;english, french
112703;PFLICHD;pflicht;13;response1;12714,00000000000;male;37;english, french
112703;PFLICHD;vernunft;13;response2;12714,00000000000;male;37;english, french
112703;PFLICHD;verpflichtung;13;response3;12714,00000000000;male;37;english, french
112703;POTHENZER;taschenrechner;6;response1;16508,00000000000;male;37;english, french
112703;POTHENZER;stuhl;6;response2;16508,00000000000;male;37;english, french
112703;POTHENZER;maschine;6;response3;16508,00000000000;male;37;english, french
112703;SWIEBEL;zwiebel;12;response1;10672,00000000000;male;37;english, french
112703;SWIEBEL;schale;12;response2;10672,00000000000;male;37;english, french
112703;SWIEBEL;nuss;12;response3;10672,00000000000;male;37;english, french
112703;TAGHUTER;tagträumer;4;response1;20451,00000000000;male;37;english, french
112703;TAGHUTER;hutständer;4;response2;20451,00000000000;male;37;english, french
112703;TAGHUTER;baum;4;response3;20451,00000000000;male;37;english, french
112703;TOPHETONN;trompete;9;response1;15967,00000000000;male;37;english, french
112703;TOPHETONN;waschlappen;9;response2;15967,00000000000;male;37;english, french
112703;TOPHETONN;zieharmonika;9;response3;15967,00000000000;male;37;english, french
112703;VENTZEN;lachen;8;response1;21312,00000000000;male;37;english, french
112703;VENTZEN;genießen;8;response2;21312,00000000000;male;37;english, french
112703;VENTZEN;garderobe;8;response3;21312,00000000000;male;37;english, french
112703;VOHLTER;verkehr;1;response1;60111,00000000000;male;37;english, french
112703;VOHLTER;volltreffer;1;response2;60111,00000000000;male;37;english, french
112703;VOHLTER;hobel;1;response3;60111,00000000000;male;37;english, french
115768;DELZERFER;elefant;6;response1;23020,00000000000;male;24;english
115768;DELZERFER;delphin;6;response2;23020,00000000000;male;24;english
115768;DELZERFER;traktor;6;response3;23020,00000000000;male;24;english
115768;FLAGER;flagge;10;response1;15131,00000000000;male;24;english
115768;FLAGER;schläger;10;response2;15131,00000000000;male;24;english
115768;FLAGER;fahnenmast;10;response3;15131,00000000000;male;24;english
115768;JUWEHL;diamant;13;response1;16263,00000000000;male;24;english
115768;JUWEHL;edelstein;13;response2;16263,00000000000;male;24;english
115768;JUWEHL;rubin;13;response3;16263,00000000000;male;24;english
115768;KATZEN;hunde;7;response1;15546,00000000000;male;24;english
115768;KATZEN;tiger;7;response2;15546,00000000000;male;24;english
115768;KATZEN;löwen;7;response3;15546,00000000000;male;24;english
115768;KOER;koffer;9;response1;13883,00000000000;male;24;english
115768;KOER;kopf;9;response2;13883,00000000000;male;24;english
115768;KOER;körper;9;response3;13883,00000000000;male;24;english
115768;KREFER;credo;11;response2;23801,00000000000;male;24;english
115768;KREFER;krähe;11;response3;23801,00000000000;male;24;english
115768;KULFEF;kuhle;4;response1;15415,00000000000;male;24;english
115768;KULFEF;kluft;4;response2;15415,00000000000;male;24;english
115768;KULFEF;kuh;4;response3;15415,00000000000;male;24;english
115768;NOVER;neuartig;2;response1;22091,00000000000;male;24;english
115768;NOVER;neu;2;response2;22091,00000000000;male;24;english
115768;NOVER;rover;2;response3;22091,00000000000;male;24;english
115768;PFLICHD;pflicht;12;response1;18240,00000000000;male;24;english
115768;PFLICHD;pflanzen;12;response2;18240,00000000000;male;24;english
115768;PFLICHD;licht;12;response3;18240,00000000000;male;24;english
115768;POTANEM;potenz;8;response1;12371,00000000000;male;24;english
115768;POTANEM;potenzial;8;response2;12371,00000000000;male;24;english
115768;POTANEM;topf;8;response3;12371,00000000000;male;24;english
115768;PROKER;poker;5;response1;19502,00000000000;male;24;english
115768;PROKER;pokerkoffer;5;response2;19502,00000000000;male;24;english
115768;PROKER;optiker;5;response3;19502,00000000000;male;24;english
115768;SIGNEZ;signal;0;response1;17594,00000000000;male;24;english
115768;SIGNEZ;schild;0;response2;17594,00000000000;male;24;english
115768;SIGNEZ;insignie;0;response3;17594,00000000000;male;24;english
115768;SPIZERT;spaziergang;3;response1;12645,00000000000;male;24;english
115768;SPIZERT;spitz;3;response2;12645,00000000000;male;24;english
115768;SPIZERT;spielzeit;3;response3;12645,00000000000;male;24;english
115768;SWIEBEL;zwiebel;14;response1;20073,00000000000;male;24;english
115768;SWIEBEL;sieb;14;response2;20073,00000000000;male;24;english
115768;SWIEBEL;sieben;14;response3;20073,00000000000;male;24;english
115768;WODERNT;wort;1;response1;17839,00000000000;male;24;english
115768;WODERNT;wörter;1;response2;17839,00000000000;male;24;english
115768;WODERNT;waldrand;1;response3;17839,00000000000;male;24;english
116081;CERPEK;wurm;3;response1;34526,00000000000;female;24;english, french, spanish
116081;CERPEK;kürbis;3;response2;34526,00000000000;female;24;english, french, spanish
116081;CERPEK;bus;3;response3;34526,00000000000;female;24;english, french, spanish
116081;CHERTEN;kirsche;0;response1;38957,00000000000;female;24;english, french, spanish
116081;CHERTEN;sessel;0;response2;38957,00000000000;female;24;english, french, spanish
116081;CHERTEN;obst;0;response3;38957,00000000000;female;24;english, french, spanish
116081;DRAKEN;oktopus;7;response1;13961,00000000000;female;24;english, french, spanish
116081;DRAKEN;taddäus;7;response2;13961,00000000000;female;24;english, french, spanish
116081;DRAKEN;würstchen;7;response3;13961,00000000000;female;24;english, french, spanish
116081;DREMMEN;trommel;8;response1;12788,00000000000;female;24;english, french, spanish
116081;DREMMEN;geräusch;8;response2;12788,00000000000;female;24;english, french, spanish
116081;DREMMEN;schlagen;8;response3;12788,00000000000;female;24;english, french, spanish
116081;ESTRACH;senf;2;response1;19153,00000000000;female;24;english, french, spanish
116081;ESTRACH;blau;2;response2;19153,00000000000;female;24;english, french, spanish
116081;ESTRACH;haus;2;response3;19153,00000000000;female;24;english, french, spanish
116081;FLIAGEN;flagge;11;response1;10657,00000000000;female;24;english, french, spanish
116081;FLIAGEN;griechenland;11;response2;10657,00000000000;female;24;english, french, spanish
116081;FLIAGEN;laufen;11;response3;10657,00000000000;female;24;english, french, spanish
116081;GIER;lust;1;response1;31389,00000000000;female;24;english, french, spanish
116081;GIER;spongebob;1;response2;31389,00000000000;female;24;english, french, spanish
116081;GIER;kuh;1;response3;31389,00000000000;female;24;english, french, spanish
116081;JUWEHL;juwel;14;response1;9791,00000000000;female;24;english, french, spanish
116081;JUWEHL;schmuck;14;response2;9791,00000000000;female;24;english, french, spanish
116081;JUWEHL;pferd;14;response3;9791,00000000000;female;24;english, french, spanish
116081;ORKEN;bibel;10;response1;10690,00000000000;female;24;english, french, spanish
116081;ORKEN;blau;10;response2;10690,00000000000;female;24;english, french, spanish
116081;ORKEN;vulkan;10;response3;10690,00000000000;female;24;english, french, spanish
116081;PARPENTER;tischler;9;response1;18817,00000000000;female;24;english, french, spanish
116081;PARPENTER;schreiner;9;response2;18817,00000000000;female;24;english, french, spanish
116081;PARPENTER;schmetterling;9;response3;18817,00000000000;female;24;english, french, spanish
116081;PFLICHD;pflicht;13;response1;10254,00000000000;female;24;english, french, spanish
116081;PFLICHD;wahrheit;13;response2;10254,00000000000;female;24;english, french, spanish
116081;PFLICHD;erbse;13;response3;10254,00000000000;female;24;english, french, spanish
116081;POMMEN;apfel;6;response1;8682,00000000000;female;24;english, french, spanish
116081;POMMEN;kartoffel;6;response2;8682,00000000000;female;24;english, french, spanish
116081;POMMEN;schuhe;6;response3;8682,00000000000;female;24;english, french, spanish
116081;SICH;pilz;4;response1;11746,00000000000;female;24;english, french, spanish
116081;SICH;haus;4;response2;11746,00000000000;female;24;english, french, spanish
116081;SICH;lehrer;4;response3;11746,00000000000;female;24;english, french, spanish
116081;SULLAND;birne;5;response1;13314,00000000000;female;24;english, french, spanish
116081;SULLAND;deutschland;5;response2;13314,00000000000;female;24;english, french, spanish
116081;SULLAND;hilfe;5;response3;13314,00000000000;female;24;english, french, spanish
116081;SWIEBEL;zwiebel;12;response1;11959,00000000000;female;24;english, french, spanish
116081;SWIEBEL;schneiden;12;response2;11959,00000000000;female;24;english, french, spanish
116081;SWIEBEL;tun;12;response3;11959,00000000000;female;24;english, french, spanish
118510;FANESTEN;fasten;9;response1;10648,90000000037;male;27;english
118510;FANESTEN;essen;9;response2;10648,90000000037;male;27;english
118510;FANESTEN;feiern;9;response3;10648,90000000037;male;27;english
118510;JUWEHL;juwel;11;response1;12524,19999999925;male;27;english
118510;JUWEHL;wehleidig;11;response3;12524,19999999925;male;27;english
118510;LIENT;liegen;3;response1;14396,09999999963;male;27;english
118510;LIENT;leinen;3;response2;14396,09999999963;male;27;english
118510;LIENT;läuten;3;response3;14396,09999999963;male;27;english
118510;MIDFREN;freund;0;response1;51251,10000000056;male;27;english
118510;MIDFREN;mittag;0;response2;51251,10000000056;male;27;english
118510;MIDFREN;freude;0;response3;51251,10000000056;male;27;english
118510;NAKTREN;nackt;2;response1;13302,40000000037;male;27;english
118510;NAKTREN;nektarien;2;response2;13302,40000000037;male;27;english
118510;NAKTREN;nacht;2;response3;13302,40000000037;male;27;english
118510;NEURCH;neugierig;4;response1;12389,00000000000;male;27;english
118510;NEURCH;neu;4;response2;12389,00000000000;male;27;english
118510;NEURCH;neuland;4;response3;12389,00000000000;male;27;english
118510;NIEN;nein;8;response1;10121,90000000037;male;27;english
118510;NIEN;nicht;8;response2;10121,90000000037;male;27;english
118510;NIEN;ja;8;response3;10121,90000000037;male;27;english
118510;NIESTREN;niesen;10;response1;29060,89999999944;male;27;english
118510;NIESTREN;träumen;10;response2;29060,89999999944;male;27;english
118510;NIESTREN;schlafen;10;response3;29060,89999999944;male;27;english
118510;PADERCHEN;pärchen;1;response1;34290,59999999963;male;27;english
118510;PADERCHEN;paddeln;1;response2;34290,59999999963;male;27;english
118510;PADERCHEN;plantschen;1;response3;34290,59999999963;male;27;english
118510;PFLICHD;pflicht;12;response1;13942,79999999981;male;27;english
118510;PFLICHD;pfeil;12;response2;13942,79999999981;male;27;english
118510;PFLICHD;donut;12;response3;13942,79999999981;male;27;english
118510;PITERNEST;pizza;5;response1;22757,00000000000;male;27;english
118510;PITERNEST;bitter;5;response2;22757,00000000000;male;27;english
118510;PITERNEST;nest;5;response3;22757,00000000000;male;27;english
118510;SWIEBEL;zwiebel;13;response1;8273,60000000056;male;27;english
118510;SWIEBEL;salz;13;response2;8273,60000000056;male;27;english
118510;SWIEBEL;nebel;13;response3;8273,60000000056;male;27;english
118510;UNGEIL;lustlos;7;response1;21360,39999999944;male;27;english
118510;UNGEIL;hässlich;7;response2;21360,39999999944;male;27;english
118510;UNGEIL;lieblos;7;response3;21360,39999999944;male;27;english
118510;WIETZ;witz;6;response1;13132,70000000019;male;27;english
118510;WIETZ;weizen;6;response2;13132,70000000019;male;27;english
118510;WIETZ;zeitung;6;response3;13132,70000000019;male;27;english
119742;CRUSK;kruste;7;response1;12014,60000000894;male;22;english
119742;CRUSK;knusprig;7;response2;12014,60000000894;male;22;english
119742;CRUSK;kross;7;response3;12014,60000000894;male;22;english
119742;DOICH;dolch;11;response1;22111,20000000298;male;22;english
119742;DOICH;hase;11;response2;22111,20000000298;male;22;english
119742;DOICH;hoch;11;response3;22111,20000000298;male;22;english
119742;EIRNAL;urinal;6;response1;21159,69999998808;male;22;english
119742;EIRNAL;huhn;6;response2;21159,69999998808;male;22;english
119742;EIRNAL;tier;6;response3;21159,69999998808;male;22;english
119742;FEKAS;feta;9;response1;35118,50000000000;male;22;english
119742;FEKAS;schwein;9;response2;35118,50000000000;male;22;english
119742;FEKAS;protein;9;response3;35118,50000000000;male;22;english
119742;GRONDA;gemüse;5;response1;7271,60000000894;male;22;english
119742;GRONDA;gurke;5;response2;7271,60000000894;male;22;english
119742;GRONDA;käse;5;response3;7271,60000000894;male;22;english
119742;JUWEHL;juwel;14;response1;18280,59999999404;male;22;english
119742;JUWEHL;schmerz;14;response2;18280,59999999404;male;22;english
119742;JUWEHL;jubel;14;response3;18280,59999999404;male;22;english
119742;KATRUSTEN;brotkruste;2;response1;35303,20000000298;male;22;english
119742;KATRUSTEN;rüstung;2;response2;35303,20000000298;male;22;english
119742;KATRUSTEN;wettrüsten;2;response3;35303,20000000298;male;22;english
119742;MOSK;modrig;10;response1;22414,79999999702;male;22;english
119742;MOSK;männlich;10;response2;22414,79999999702;male;22;english
119742;MOSK;mann;10;response3;22414,79999999702;male;22;english
119742;PFLICHD;pflicht;12;response1;27686,59999999404;male;22;english
119742;PFLICHD;aufgabe;12;response2;27686,59999999404;male;22;english
119742;PFLICHD;pflege;12;response3;27686,59999999404;male;22;english
119742;PREKA;lecker;4;response1;26078,79999999702;male;22;english
119742;PREKA;präsent;4;response2;26078,79999999702;male;22;english
119742;PREKA;schnell;4;response3;26078,79999999702;male;22;english
119742;SATURURG;satt;3;response1;28303,50000000000;male;22;english
119742;SATURURG;saat;3;response2;28303,50000000000;male;22;english
119742;SATURURG;burg;3;response3;28303,50000000000;male;22;english
119742;SWIEBEL;zwiebel;13;response1;32046,90000000596;male;22;english
119742;SWIEBEL;sauber;13;response2;32046,90000000596;male;22;english
119742;SWIEBEL;wedel;13;response3;32046,90000000596;male;22;english
119742;VOICH;vogel;1;response1;23614,79999999702;male;22;english
119742;VOICH;feucht;1;response2;23614,79999999702;male;22;english
119742;VOICH;weich;1;response3;23614,79999999702;male;22;english
119742;WIRNA;birne;0;response1;70959,90000000596;male;22;english
119742;WIRNA;wurm;0;response2;70959,90000000596;male;22;english
119742;WIRNA;ware;0;response3;70959,90000000596;male;22;english
119742;ZUBER;zucker;8;response1;10503,00000000000;male;22;english
119742;ZUBER;süß;8;response2;10503,00000000000;male;22;english
119742;ZUBER;sauber;8;response3;10503,00000000000;male;22;english
11983;AMPKO;ampel;3;response1;20644,09999999963;female;28;english
11983;AMPKO;unfall;3;response2;20644,09999999963;female;28;english
11983;AMPKO;stau;3;response3;20644,09999999963;female;28;english
11983;ASKO;sport;8;response1;10098,40000000037;female;28;english
11983;ASKO;ekel;8;response2;10098,40000000037;female;28;english
11983;ASKO;grund;8;response3;10098,40000000037;female;28;english
11983;BABUSKA;oma;7;response1;8767,10000000056;female;28;english
11983;BABUSKA;torte;7;response2;8767,10000000056;female;28;english
11983;BABUSKA;puppe;7;response3;8767,10000000056;female;28;english
11983;BUSKAI;busch;9;response1;23833,70000000019;female;28;english
11983;BUSKAI;haustier;9;response2;23833,70000000019;female;28;english
11983;BUSKAI;schüssel;9;response3;23833,70000000019;female;28;english
11983;CHIELA;katze;6;response1;16241,79999999981;female;28;english
11983;CHIELA;helligkeit;6;response2;16241,79999999981;female;28;english
11983;CHIELA;lampe;6;response3;16241,79999999981;female;28;english
11983;CRUSKA;grausam;11;response1;11893,79999999981;female;28;english
11983;CRUSKA;gemein;11;response2;11893,79999999981;female;28;english
11983;CRUSKA;rock;11;response3;11893,79999999981;female;28;english
11983;DRUSKE;flasche;2;response1;22865,50000000000;female;28;english
11983;DRUSKE;dreck;2;response2;22865,50000000000;female;28;english
11983;DRUSKE;reste;2;response3;22865,50000000000;female;28;english
11983;FESKEN;nahrung;5;response1;14638,20000000019;female;28;english
11983;FESKEN;fisch;5;response3;14638,20000000019;female;28;english
11983;IELLO;himmel;10;response1;14768,50000000000;female;28;english
11983;IELLO;blume;10;response2;14768,50000000000;female;28;english
11983;IELLO;honig;10;response3;14768,50000000000;female;28;english
11983;JUWEHL;juwel;14;response1;8261,59999999963;female;28;english
11983;JUWEHL;schmuck;14;response2;8261,59999999963;female;28;english
11983;JUWEHL;uhr;14;response3;8261,59999999963;female;28;english
11983;LEKE;leichtigkeit;4;response1;15395,59999999963;female;28;english
11983;LEKE;decke;4;response2;15395,59999999963;female;28;english
11983;LEKE;rübe;4;response3;15395,59999999963;female;28;english
11983;MUSCHEN;muschel;1;response1;16385,00000000000;female;28;english
11983;MUSCHEN;strand;1;response2;16385,00000000000;female;28;english
11983;MUSCHEN;hausschuhe;1;response3;16385,00000000000;female;28;english
11983;PFLICHD;zwang;12;response1;14419,79999999981;female;28;english
11983;PFLICHD;aufgabe;12;response2;14419,79999999981;female;28;english
11983;PFLICHD;beruf;12;response3;14419,79999999981;female;28;english
11983;SWIEBEL;zwiebel;13;response1;9630,79999999981;female;28;english
11983;SWIEBEL;tränen;13;response2;9630,79999999981;female;28;english
11983;SWIEBEL;lüge;13;response3;9630,79999999981;female;28;english
11983;VERZEN;gedicht;0;response1;23421,90000000037;female;28;english
11983;VERZEN;reim;0;response2;23421,90000000037;female;28;english
11983;VERZEN;poesie;0;response3;23421,90000000037;female;28;english
12049;BUKKLO;ball;6;response1;27593,00000000000;female;29;arabic, english, french, latin, spanish
12049;BUKKLO;haus;6;response2;27593,00000000000;female;29;arabic, english, french, latin, spanish
12049;BUKKLO;bett;6;response3;27593,00000000000;female;29;arabic, english, french, latin, spanish
12049;CAYK;milch;3;response1;31597,00000000006;female;29;arabic, english, french, latin, spanish
12049;CAYK;handy;3;response2;31597,00000000006;female;29;arabic, english, french, latin, spanish
12049;CAYK;kabel;3;response3;31597,00000000006;female;29;arabic, english, french, latin, spanish
12049;DONKO;esel;4;response1;25273,00000000000;female;29;arabic, english, french, latin, spanish
12049;DONKO;butter;4;response2;25273,00000000000;female;29;arabic, english, french, latin, spanish
12049;DONKO;fernseher;4;response3;25273,00000000000;female;29;arabic, english, french, latin, spanish
12049;DUMKEE;protein;5;response1;33421,00000000000;female;29;arabic, english, french, latin, spanish
12049;DUMKEE;vitamin;5;response2;33421,00000000000;female;29;arabic, english, french, latin, spanish
12049;DUMKEE;kohlenhydrate;5;response3;33421,00000000000;female;29;arabic, english, french, latin, spanish
12049;FAKTA;daten;2;response1;27118,00000000000;female;29;arabic, english, french, latin, spanish
12049;FAKTA;basis;2;response2;27118,00000000000;female;29;arabic, english, french, latin, spanish
12049;FAKTA;grundlage;2;response3;27118,00000000000;female;29;arabic, english, french, latin, spanish
12049;FRETZ;haut;8;response1;17854,99999999994;female;29;arabic, english, french, latin, spanish
12049;FRETZ;obst;8;response2;17854,99999999994;female;29;arabic, english, french, latin, spanish
12049;FRETZ;baum;8;response3;17854,99999999994;female;29;arabic, english, french, latin, spanish
12049;FREZMIK;essen;0;response1;84417,00000000000;female;29;arabic, english, french, latin, spanish
12049;FREZMIK;süßigkeiten;0;response2;84417,00000000000;female;29;arabic, english, french, latin, spanish
12049;FREZMIK;snack;0;response3;84417,00000000000;female;29;arabic, english, french, latin, spanish
12049;JUWEHL;schmuck;12;response1;17420,00000000000;female;29;arabic, english, french, latin, spanish
12049;JUWEHL;alter;12;response2;17420,00000000000;female;29;arabic, english, french, latin, spanish
12049;JUWEHL;metall;12;response3;17420,00000000000;female;29;arabic, english, french, latin, spanish
12049;KERDA;kalt;7;response1;25618,00000000000;female;29;arabic, english, french, latin, spanish
12049;KERDA;abweisend;7;response2;25618,00000000000;female;29;arabic, english, french, latin, spanish
12049;KERDA;schüchtern;7;response3;25618,00000000000;female;29;arabic, english, french, latin, spanish
12049;KRINEE;sonne;11;response1;22216,00000000000;female;29;arabic, english, french, latin, spanish
12049;KRINEE;stern;11;response2;22216,00000000000;female;29;arabic, english, french, latin, spanish
12049;KRINEE;wolke;11;response3;22216,00000000000;female;29;arabic, english, french, latin, spanish
12049;LUTZEE;party;10;response1;25588,00000000012;female;29;arabic, english, french, latin, spanish
12049;LUTZEE;beere;10;response2;25588,00000000012;female;29;arabic, english, french, latin, spanish
12049;LUTZEE;tisch;10;response3;25588,00000000012;female;29;arabic, english, french, latin, spanish
12049;MAFEKK;malen;1;response1;53887,00000000000;female;29;arabic, english, french, latin, spanish
12049;MAFEKK;maus;1;response2;53887,00000000000;female;29;arabic, english, french, latin, spanish
12049;MAFEKK;bild;1;response3;53887,00000000000;female;29;arabic, english, french, latin, spanish
12049;PFLICHD;pflicht;14;response1;23580,00000000000;female;29;arabic, english, french, latin, spanish
12049;PFLICHD;aufgabe;14;response2;23580,00000000000;female;29;arabic, english, french, latin, spanish
12049;PFLICHD;gebot;14;response3;23580,00000000000;female;29;arabic, english, french, latin, spanish
12049;ROKKS;kleider;9;response1;31077,00000000006;female;29;arabic, english, french, latin, spanish
12049;ROKKS;kohl;9;response2;31077,00000000006;female;29;arabic, english, french, latin, spanish
12049;ROKKS;musik;9;response3;31077,00000000006;female;29;arabic, english, french, latin, spanish
12049;SWIEBEL;zwiebel;13;response1;17018,00000000000;female;29;arabic, english, french, latin, spanish
12049;SWIEBEL;fenster;13;response2;17018,00000000000;female;29;arabic, english, french, latin, spanish
12049;SWIEBEL;schicht;13;response3;17018,00000000000;female;29;arabic, english, french, latin, spanish
12384;CUZZAF;milch;9;response1;26775,99999999994;female;24;dutch, english, french, korean
12384;CUZZAF;computer;9;response2;26775,99999999994;female;24;dutch, english, french, korean
12384;CUZZAF;becken;9;response3;26775,99999999994;female;24;dutch, english, french, korean
12384;DINEN;tischdecke;10;response1;24162,00000000006;female;24;dutch, english, french, korean
12384;DINEN;teller;10;response2;24162,00000000006;female;24;dutch, english, french, korean
12384;DINEN;besteck;10;response3;24162,00000000006;female;24;dutch, english, french, korean
12384;DOKEN;ball;5;response1;41558,00000000000;female;24;dutch, english, french, korean
12384;DOKEN;fenster;5;response2;41558,00000000000;female;24;dutch, english, french, korean
12384;DOKEN;sport;5;response3;41558,00000000000;female;24;dutch, english, french, korean
12384;DUFREN;shampoo;4;response1;20241,00000000000;female;24;dutch, english, french, korean
12384;DUFREN;parfüm;4;response2;20241,00000000000;female;24;dutch, english, french, korean
12384;DUFREN;spülung;4;response3;20241,00000000000;female;24;dutch, english, french, korean
12384;EVANKRO;kronkorken;11;response1;23494,00000000006;female;24;dutch, english, french, korean
12384;EVANKRO;wein;11;response2;23494,00000000006;female;24;dutch, english, french, korean
12384;EVANKRO;joker;11;response3;23494,00000000006;female;24;dutch, english, french, korean
12384;JUWEHL;juwel;13;response1;12958,00000000000;female;24;dutch, english, french, korean
12384;JUWEHL;stein;13;response2;12958,00000000000;female;24;dutch, english, french, korean
12384;JUWEHL;liege;13;response3;12958,00000000000;female;24;dutch, english, french, korean
12384;NAVIZ;computerprogramm;1;response1;39335,00000000000;female;24;dutch, english, french, korean
